Unique_id,yr_blt,lotsize,sqft,bath,bedrms,trans_value,pool
9126867,2000,14342,2563,3,3,379000,0
9127616,2000,8007,2304,2.5,4,387000,0
9128340,2000,6000,1892,2.5,3,243000,0
9128427,2000,7740,2357,2.5,3,386500,0
9128502,2000,8482,2332,2.25,4,333000,0
9128537,2000,11597,2512,2.75,4,427000,0
9128563,2000,5974,2402,2.5,3,246370,0
9128599,2000,6770,2332,2.25,4,180816,0
9128946,2000,24829,1499,2,3,173000,0
9129093,2000,5444,1723,2,2,203500,0
9129128,2000,5437,1605,2,3,184950,0
9129316,2000,5427,1605,2,2,179646,0
9130122,2000,5151,1395,2.5,3,260000,0
9130188,2000,5775,1897,2.75,3,330000,0
9130641,2000,62291,2993,2.5,4,420000,0
9131610,2000,30000,1254,2,3,274000,0
9132233,2000,8156,2398,3,3,163272,0
9132257,2000,12452,2391,3,3,280000,0
9132305,2000,12251,2102,2.5,4,248000,0
9132335,2000,12753,1973,2.5,4,306500,0
9132369,2000,7856,2398,3,3,163272,0
9132693,2000,10186,2173,2.5,3,207000,0
9132742,2000,6968,2370,2.5,3,171950,0
9133023,2000,5000,2308,2.5,4,155966,0
9133145,2000,4700,2779,2.5,4,289950,0
9133238,2000,5000,2100,3,5,148702,0
9133279,2000,5015,2157,2.5,4,154676,0
9133339,2000,9971,1720,2.5,3,154719,0
9133529,2000,4651,2050,2.5,4,222000,0
9133543,2000,6187,1965,2.5,3,257000,0
9133547,2000,4879,2787,2.5,4,182140,0
9133674,2000,9302,2458,2.5,3,227900,0
9133676,2000,10179,2137,2.5,3,363000,0
9135458,2000,6435,2161,2.5,4,180463,0
9135622,2000,6873,2147,2.5,4,317900,0
9135632,2000,5944,1968,2.5,3,280000,0
9135826,2000,11124,2159,2.5,3,337000,0
9136730,2000,10960,1401,2.5,3,209911,0
9136909,2000,8499,2012,2.5,3,162990,0
9137183,2000,18900,2190,2.5,4,270000,0
9137200,2000,18900,2618,2.5,3,265000,0
9137364,2000,38052,3922,2.5,3,273580,1
9137620,2000,17812,3086,2.5,4,312197,0
9137675,2000,2544,1139,2.5,2,121650,0
9137696,2000,17336,3181,2.5,4,380000,0
9137718,2000,2500,1678,2.25,3,239950,0
9137775,2000,4199,1238,2.5,3,185000,0
9137866,2000,4232,1224,2,3,244000,0
9137875,2000,3060,1238,2.5,3,206000,0
9137931,2000,4803,1337,2.5,3,128890,0
9137953,2000,6562,1816,2.5,3,253500,0
9137994,2000,3892,1432,2.5,3,210000,0
9137995,2000,4213,1238,2.5,3,218000,1
9138029,2000,7533,1804,2,3,186500,0
9138124,2000,4317,1594,2.25,3,167500,0
9138139,2000,3515,1238,2.5,3,136450,0
9138164,2000,4444,1432,2.5,4,235000,0
9138197,2000,4232,1224,2,3,210000,0
9138278,2000,4034,1663,2.5,3,217500,0
9138313,2000,4064,1166,2,3,141950,0
9138446,2000,5467,1238,2.5,3,185000,0
9138449,2000,4083,1748,2.5,3,259000,0
9138470,2000,6262,2144,2.5,4,219200,0
9138481,2000,3923,1432,2.5,3,260000,0
9138568,2000,4586,1768,2.5,3,164000,0
9138590,2000,5705,1171,2,3,165000,0
9138593,2000,4000,1238,2.5,3,233050,0
9138627,2000,7782,1401,2.5,3,201500,0
9140004,2000,6606,1360,2,3,245000,0
9140426,2000,9892,1633,2.25,3,141950,0
9140497,2000,6284,2246,2.5,3,156950,0
9140960,2000,5262,1900,2.5,4,199950,0
9141078,2000,12207,2448,2.5,4,324950,0
9141142,2000,5255,2028,2.75,3,165950,0
9141265,2000,12276,2096,2.5,4,172800,0
9141303,2000,12000,2676,2.5,3,335000,0
9141337,2000,12047,2096,2.5,4,169900,0
9141470,2000,12577,2132,2,3,203000,0
9141507,2000,11617,2132,2,3,198000,0
9141636,2000,11074,1824,2,3,189950,0
9141683,2000,10032,1743,2.5,3,184950,1
9141689,2000,14616,1850,2,3,195000,0
9142898,2000,4750,1532,2.5,3,157000,0
9142907,2000,6218,1454,2,3,240000,0
9142949,2000,4750,1532,2.25,4,225000,0
9143312,2000,6780,1992,2,3,235500,0
9143345,2000,4940,1543,1.75,3,184950,0
9143563,2000,5726,1791,2.5,4,190500,0
9143729,2000,4947,2381,3,3,175500,0
9144057,2000,10566,1248,2,3,215000,0
9144366,2000,7337,1951,2.5,3,192000,0
9144591,2000,8061,1666,2.5,3,177000,0
9144703,2000,10133,1248,2,3,214950,0
9144845,2000,5000,1954,2.25,4,149950,0
9145039,2000,5350,1544,2.5,3,200300,0
9145046,2000,7651,1268,2,3,249950,0
9145935,2000,8780,1848,2.25,4,149500,0
9146447,2000,8999,1840,3,4,202748,0
9147944,2000,7405,1304,2,3,173467,0
9148315,2000,5000,1260,1.5,3,227450,0
9148392,2000,5000,1204,2,3,180000,0
9148399,2000,6536,1469,2,3,195000,0
9089694,2001,9885,3038,2.5,3,437585,0
9089828,2001,7875,2858,2.5,3,330000,0
9089862,2001,7875,3192,2.5,3,530000,0
9089889,2001,7206,2098,2.5,4,259900,1
9090193,2001,5001,1162,2.5,3,210950,1
9090957,2001,6600,2896,2.5,4,269950,1
9091305,2001,6767,1440,2.5,3,177900,1
9091895,2001,7974,1912,2.5,4,322700,1
9098485,2001,7680,2862,3,4,308900,0
9098499,2001,8379,2996,2.75,3,297900,0
9098579,2001,14329,2765,3,3,329900,0
9099431,2001,5328,1564,2.25,3,173300,0
9099496,2001,3815,1640,2.5,3,259950,1
9099545,2001,4260,1936,2.5,4,260000,0
9099594,2001,4037,1936,2.5,4,185000,0
9100847,2001,4875,1716,2.25,4,250000,0
9101621,2001,1693,1212,1.5,3,100000,0
9101760,2001,5780,1672,2.5,4,113000,0
9101779,2001,5980,1325,2.5,3,135000,0
9101790,2001,3600,1488,2.5,4,179900,0
9103129,2001,6500,1212,2,3,139550,0
9103696,2001,6500,1300,2,3,229300,1
9104223,2001,7440,1796,3,5,139950,0
9105033,2001,6901,1628,2.5,3,234950,0
9106421,2001,5760,1472,2.75,3,154900,1
9107304,2001,8441,1977,2.75,4,314500,0
9107308,2001,10103,2040,2.5,3,197500,0
9107312,2001,5000,2040,2.5,4,307000,0
9107320,2001,5000,2040,2.5,4,171500,0
9108738,2001,6000,1890,2.75,4,160500,1
9108845,2001,7075,2252,2.5,3,202431,0
9109131,2001,7200,1362,2.5,3,217000,0
9111078,2001,6000,1322,2,5,110000,0
9111150,2001,6630,1940,3,4,199500,0
9111424,2001,6250,1176,1.75,3,132000,1
9111468,2001,9000,1576,2.5,3,168635,0
9111825,2001,6000,1190,2,3,142982,0
9112381,2001,6000,1852,2.75,4,230000,1
9112782,2001,5000,1280,2,3,120000,0
9114011,2001,5001,2044,2.5,3,207027,1
9114017,2001,5001,1352,2,3,180000,0
9114139,2001,6069,2398,2.5,3,174300,0
9114255,2001,5567,1364,2.5,3,155488,0
9114266,2001,7991,1848,2.5,3,273900,1
9114269,2001,7917,1398,2.5,3,194950,0
9114270,2001,5427,1888,2.75,4,217500,0
9114359,2001,6081,1888,2.75,3,160000,0
9116345,2001,45302,1430,2,3,141826,1
9116744,2001,8400,1703,2,3,215112,0
9116822,2001,9331,1923,2.5,3,214000,0
9116877,2001,8409,1416,2,3,229950,0
9117781,2001,19066,1805,2.5,3,173961,0
9117997,2001,5492,1416,2,2,189950,0
9118118,2001,3965,1472,2.5,3,269000,0
9118124,2001,5843,1416,2,2,172250,0
9118133,2001,3862,1762,2.5,4,279950,0
9118326,2001,10629,1638,2.5,3,274999,0
9118415,2001,4145,1610,2.5,3,190500,0
9118460,2001,8275,1416,2,3,180400,1
9118504,2001,4351,1556,2.5,3,181150,0
9118701,2001,15814,3243,3,4,415000,0
9118763,2001,7896,2543,2.5,4,280250,0
9118873,2001,6973,1926,2.5,4,228101,0
9118898,2001,10403,3591,2.5,4,459000,1
9118924,2001,5113,1762,2.5,2,206000,0
9118979,2001,5139,1996,2.5,4,181446,0
9119018,2001,9427,3373,2.5,4,399000,0
9119026,2001,6404,1162,2,3,168635,0
9119059,2001,6029,1890,2.5,4,294950,0
9119078,2001,4564,1606,2.5,3,250000,0
9119120,2001,11976,1908,2.5,3,233785,0
9119141,2001,6000,1428,2.5,3,283800,0
9119253,2001,5820,2306,2.75,4,282500,0
9119371,2001,5419,2037,2.5,4,267570,0
9119856,2001,5500,2306,2.75,3,245338,0
9119969,2001,11384,1645,2.5,3,215000,0
9120011,2001,7406,2306,2.75,4,345000,1
9120140,2001,5500,2306,2.75,4,274000,0
9120729,2001,155509.2,2892,2.5,3,575000,0
9121459,2001,14055,1436,2,3,181000,0
9121728,2001,5934,2474,2.5,3,304950,0
9121856,2001,5982,2335,2.5,4,317950,0
9121893,2001,9040,2080,2.25,4,324997,0
9122671,2001,9600,1600,2.5,3,159900,0
9122815,2001,13305,3274,2.5,4,292256,0
9122853,2001,10190,4188,2.5,5,295171,1
9122944,2001,8800,1339,2,3,172500,0
9123161,2001,12088,3476,2.5,4,372288,0
9123180,2001,43745,3034,3.5,4,331510,0
9123269,2001,10000,3060,2.5,4,270365,0
9123444,2001,10028,2200,2.5,3,209811,0
9124516,2001,21097,2575,2.5,3,279000,0
9124552,2001,21137,2547,2.5,3,488800,0
9124615,2001,8620,2067,2.5,3,339900,0
9124702,2001,5808,1297,1.75,3,188825,0
9124885,2001,8538,2469,2.5,3,300000,0
9125008,2001,13086,2588,2.5,3,375000,0
9125091,2001,9698,2226,2.5,3,305000,0
9125104,2001,12299,3297,2.25,4,347750,0
9125161,2001,7694,1914,2.5,4,178500,0
9125191,2001,9660,2459,2.5,3,259999,0
9125335,2001,10425,3036,2.5,4,275000,0
9125818,2001,7698,2126,2.5,4,182000,0
9125889,2001,6882,1704,2,2,166700,0
9126355,2001,7294,1958,2.5,4,279500,0
9126753,2001,12968,1956,2.5,3,229950,1
9126831,2001,12532,2565,3,3,239815,0
9127292,2001,21783,1474,2.5,3,360000,1
9127577,2001,8259,1966,3,4,232622,0
9127608,2001,10116,1358,2,3,203537,0
9128096,2001,19290,2597,2.5,3,260874,0
9128390,2001,20908,3736,3.75,5,543600,0
9128530,2001,16100,4550,3.5,4,630000,0
9128902,2001,11694,2136,2.5,3,241300,0
9130535,2001,14810,1664,2,3,158974,0
9130628,2001,13939,1903,2.5,3,270000,0
9130885,2001,4214,1776,3,4,200000,0
9131097,2001,9507,3203,2.75,4,332780,0
9131138,2001,9000,2648,2.5,4,232036,0
9131169,2001,9000,2152,2.5,3,208871,1
9131188,2001,8160,2878,2.5,4,342500,0
9131205,2001,7500,2605,2.5,4,385000,0
9131238,2001,6972,2310,2.5,4,206292,0
9131282,2001,6298,2340,2.5,4,350000,0
9131284,2001,8149,2470,2,3,382807,0
9132094,2001,16972,2357,2.5,4,380000,0
9132203,2001,11474,2161,2.5,3,223440,0
9132347,2001,16130,2888,2.5,3,355000,0
9132443,2001,4845,1648,2.5,3,266000,0
9132559,2001,4145,1844,2.5,3,197720,0
9132567,2001,2859,1876,2.5,3,174330,0
9132657,2001,4648,1676,2.25,3,174300,1
9133036,2001,11027,2338,2.5,4,231000,0
9133147,2001,5000,2113,2.5,3,211450,0
9133154,2001,4700,2377,2.5,3,152106,0
9133166,2001,7706,1990,2.5,3,209354,1
9133201,2001,4722,1618,2.5,3,155105,0
9133222,2001,5000,2000,2.75,4,310000,0
9133484,2001,6991,2503,2.5,3,250000,0
9133633,2001,10550,2320,2.5,3,228689,0
9134701,2001,12100,2142,2,3,279158,0
9135280,2001,4736,1796,2.5,4,140064,0
9135328,2001,5427,1994,2.5,3,216750,0
9135400,2001,4984,1347,2.5,3,241950,0
9135432,2001,8743,2073,3,3,165000,1
9135591,2001,7991,2156,2.5,4,360000,0
9135649,2001,5700,1996,2.5,3,159834,0
9135650,2001,3781,1312,2.5,3,148950,0
9135740,2001,4000,1312,2.5,3,240000,0
9135791,2001,5750,1905,3,3,245950,0
9136509,2001,8688,1803,2.5,4,268000,0
9136978,2001,6970,1803,2.5,4,139204,0
9137175,2001,7700,1219,2,3,220000,0
9137344,2001,38052,2070,2,3,267000,1
9137650,2001,2444,1673,2.25,3,145006,0
9137665,2001,5867,1925,2.5,3,207011,0
9137926,2001,4263,1164,2,3,240950,0
9137957,2001,6264,1796,2.5,4,141783,0
9138010,2001,8662,1434,2,2,144429,0
9138054,2001,4461,1796,2.5,4,191903,0
9138234,2001,31104,2632,2.5,4,430000,0
9138250,2001,4947,1796,2.5,4,191903,0
9138575,2001,8306,1919,2.75,4,180450,0
9138624,2001,6267,1998,2.5,4,154676,0
9138678,2001,6266,2306,2.5,4,184803,0
9139055,2001,10320,2426,2.5,4,279900,0
9139165,2001,47480,2120,2,3,246850,0
9139204,2001,7058,1617,2,4,146081,0
9139310,2001,13270,2249,2.5,4,244256,0
9139317,2001,8123,2091,2.5,4,241929,0
9139326,2001,7683,2426,2.5,4,213000,0
9139330,2001,7016,2249,2.5,4,246582,0
9139406,2001,43560,2136,2,3,287000,0
9139504,2001,7276,1724,2.5,3,146081,0
9139511,2001,5920,1806,2.5,3,236000,0
9140839,2001,56433,2362,2,3,154676,0
9141220,2001,7943,1802,2.5,3,258600,0
9141240,2001,7574,1802,2.5,3,200000,0
9141473,2001,10778,1833,1.75,3,292000,0
9141522,2001,12000,1630,2,3,164950,0
9143309,2001,4601,2036,2.5,4,225000,0
9143561,2001,4947,1680,1.75,3,249500,0
9143591,2001,4982,1490,2.5,3,143950,0
9143596,2001,4220,1788,2.5,3,156290,0
9143611,2001,4892,1808,2.5,3,252350,0
9143679,2001,4050,1509,2.5,3,239950,0
9143850,2001,12363,1686,2.5,3,159950,0
9144265,2001,4100,1726,2.5,3,154000,0
9144281,2001,8046,2424,2.75,4,287000,0
9144642,2001,3900,2024,2.5,3,163950,0
9145211,2001,4750,1227,2,3,114278,0
9146061,2001,8958,1975,2.5,4,254000,0
9146084,2001,6018,1428,2.5,4,216500,0
9147825,2001,7500,1883,2.5,3,231000,0
9149960,2001,7100,1704,2,3,110000,0
9150735,2001,20005,3425,3.5,5,429500,0
9151050,2001,5783,2024,2.5,3,339000,0
9151528,2001,7040,2192,2,3,289000,0
9151539,2001,7040,1892,2,2,255000,0
9151583,2001,7200,1892,2,2,255000,0
9154373,2001,12120,1849,2,3,272000,0
9154442,2001,16384,1704,1.75,3,289900,0
9089751,2002,7241,2359,2.5,4,349950,1
9089799,2002,39988,3033,3.5,4,293500,0
9089846,2002,9600,3200,2.5,4,594900,1
9089874,2002,8980,2611,2.5,4,291000,0
9089898,2002,7198,2199,2.5,4,370450,0
9089940,2002,9234,2810,2.5,4,510000,1
9091556,2002,5260,1456,2.5,3,213950,1
9096633,2002,6250,1748,2.5,4,357000,0
9096831,2002,6250,2354,2.5,4,255990,0
9097207,2002,8304,2275,2.5,3,303500,0
9098422,2002,17000,3437,3,4,465000,0
9099713,2002,12284,2288,2.5,5,229950,0
9101822,2002,6500,1422,2.5,3,124000,0
9101826,2002,6500,1422,2.5,3,122500,0
9101828,2002,6500,1422,2.5,3,124000,0
9103264,2002,4500,1612,2.5,3,169000,0
9104003,2002,5000,1300,2,3,139950,0
9107251,2002,5896,2040,2.5,4,176000,0
9107859,2002,5593,2004,0.5,4,240000,0
9108047,2002,6500,975,1,2,120000,0
9108715,2002,4900,2652,2.5,3,297815,0
9109225,2002,6000,1176,2,3,139950,0
9109813,2002,5534,1468,1.75,3,145900,0
9112034,2002,6000,1293,2,3,162818,0
9112367,2002,7099,1984,2.5,4,217497,0
9113088,2002,6525,1353,2,2,185000,1
9113411,2002,8510,2048,2.5,4,175000,0
9113821,2002,5006,1559,2.5,3,195000,0
9114007,2002,6113,1753,2.75,3,162500,0
9114177,2002,7405,1524,2.5,3,237000,0
9114442,2002,12100,1539,2,3,213910,0
9114527,2002,6000,1723,2.5,3,187831,0
9114528,2002,6531,1723,2.5,3,156954,0
9114614,2002,6855,1600,2.5,3,182595,1
9114621,2002,7192,1208,2,3,199500,0
9114644,2002,7723,1936,2.5,3,216334,0
9114686,2002,6769,1560,2.5,3,204700,0
9114745,2002,6000,1560,2.5,3,212950,0
9114815,2002,7764,1600,2.5,3,186144,0
9115106,2002,15001,2446,2,3,407900,0
9115130,2002,14150,1767,2.5,3,219000,0
9115200,2002,19508,2446,2,3,450000,0
9115827,2002,8800,1355,2,2,137000,0
9116141,2002,43560,3175,2.5,3,559950,0
9116787,2002,20000,2271,2,3,253000,0
9117244,2002,18074,1599,2.5,3,180000,0
9117520,2002,10009,2334,2.5,5,347500,0
9117994,2002,3501,1882,2.5,3,203537,0
9118049,2002,9868,3100,2.5,4,510000,0
9118106,2002,4422,1817,2.5,3,172500,0
9118228,2002,11117,2300,2.5,3,365000,1
9118239,2002,7538,1714,2,3,215171,0
9118271,2002,5526,2162,2.5,4,264000,0
9118280,2002,7957,2169,2.5,4,250073,0
9118503,2002,14844,3043,2.5,4,437015,0
9118663,2002,4400,1306,2.5,3,270000,0
9118724,2002,16100,3406,2.5,4,399950,0
9118771,2002,9204,4168,3.5,4,457000,0
9118940,2002,11439,1483,2.5,3,189576,0
9118953,2002,6098,1428,2.5,3,158950,0
9118987,2002,6207,1771,2,3,220988,0
9119029,2002,4090,1882,2.5,3,197720,0
9119143,2002,5220,1438,2.5,3,180269,0
9119219,2002,6952,1857,2.5,4,222950,0
9119240,2002,4497,1894,2.5,4,255936,0
9119289,2002,4950,1791,2.5,4,233839,0
9119302,2002,9947,3183,2.5,4,599999,0
9119304,2002,9123,2306,2.75,4,392500,0
9119369,2002,7536,2316,2.5,3,388300,0
9119378,2002,6296,3086,3,5,343191,0
9119435,2002,4826,1665,2.5,3,349950,0
9119568,2002,10087,2306,2.75,4,314000,0
9119728,2002,6000,3086,3,6,454500,0
9119784,2002,8023,2884,2.75,5,502000,0
9119811,2002,4500,1294,2.5,3,183000,0
9119882,2002,8037,2319,2.75,4,298400,0
9119900,2002,9205,2306,2.75,3,269316,0
9119932,2002,4950,1655,2.5,3,223990,0
9119940,2002,9762,2053,2.75,4,299999,0
9120031,2002,7255,2669,2.75,5,315110,0
9120047,2002,6442,3021,3,4,358897,0
9120097,2002,5982,1857,2.5,4,348000,0
9120182,2002,8343,2981,2.5,6,331285,0
9120205,2002,4275,1831,2.5,3,337950,0
9120700,2002,48521,3224,2.5,4,425000,0
9120758,2002,45738,2313,2.5,3,439000,0
9120860,2002,55197,4471,2.75,4,690000,0
9120987,2002,52674,4101,4.25,4,585000,0
9121039,2002,61400,2878,2.5,3,435000,0
9121196,2002,12500,2527,2.5,4,375340,0
9121841,2002,11021,2335,2.5,4,224000,0
9121877,2002,7181,2356,3,4,295000,0
9122436,2002,7437,1952,2.5,3,255890,0
9122695,2002,8856,1008,2,3,218000,0
9123195,2002,12189,2670,2.5,4,279482,0
9123211,2002,10031,2415,2.5,3,320000,0
9123215,2002,10000,2513,2.5,3,265894,0
9123520,2002,10046,2415,2.5,3,247242,0
9124020,2002,14594,2054,2.5,4,258000,0
9124288,2002,22718,3275,3.5,4,452466,0
9124850,2002,7500,1495,2,3,239900,0
9124973,2002,7500,1495,2,3,142314,0
9125045,2002,9218,1450,2,3,247500,0
9125062,2002,9200,2399,2.75,3,232622,0
9125193,2002,13889,1495,1.5,3,297591,0
9125385,2002,13792,2398,2.5,3,537000,0
9125456,2002,7500,1450,2,3,236000,0
9125554,2002,7500,1892,2,3,156253,0
9125678,2002,7813,1450,2,3,155000,0
9125685,2002,9112,2619,2.5,3,205580,0
9125801,2002,9289,2364,2.5,3,250000,0
9127668,2002,11721,2566,3,4,273450,0
9127833,2002,9007,2606,3,3,276750,0
9127834,2002,9943,1766,1.75,3,291000,0
9128025,2002,10900,1524,2.25,3,235000,0
9130879,2002,61420,1940,2.5,3,265000,0
9131131,2002,9030,2334,2.5,4,395000,0
9131139,2002,13790,3369,2.75,4,431563,0
9131170,2002,7385,2226,2.5,3,312896,0
9131228,2002,6999,2226,2,3,392500,0
9131320,2002,7382,2226,2,3,326687,0
9131324,2002,7086,2245,2.5,4,308859,0
9132424,2002,3205,1648,2.5,4,264000,0
9132464,2002,2423,1428,2.25,3,173870,0
9132496,2002,3894,1856,2.25,3,125957,0
9132555,2002,6422,2191,2.5,3,322500,0
9132566,2002,3210,1884,2.25,3,282500,0
9132626,2002,2354,1428,2.25,3,231750,0
9132646,2002,3120,2513,2.5,4,223483,0
9132654,2002,2376,1876,2.5,4,175619,0
9133064,2002,5250,2662,2.5,4,261707,0
9133075,2002,5400,3076,3,6,360500,0
9133116,2002,5612,1646,2.5,3,194000,1
9133130,2002,5419,2662,2.5,4,250925,0
9133204,2002,7454,1646,2.5,3,266000,0
9133236,2002,8425,1646,2.5,3,269950,0
9135374,2002,11383,1608,2.5,3,180950,0
9135414,2002,4728,1802,2.5,3,201210,0
9135786,2002,6643,1754,2.5,3,271000,0
9136134,2002,97574.4,3857,2.5,4,540000,0
9136617,2002,4000,2306,2.25,4,250000,1
9136652,2002,18728,2569,2.5,5,400000,0
9136699,2002,12563,2390,3,4,250000,0
9137000,2002,5072,1465,2.5,4,156289,0
9137470,2002,2326,1272,2.5,3,160000,0
9137486,2002,30922,2080,2.5,3,278950,0
9137500,2002,7393,2614,2.75,4,294990,0
9137634,2002,2016,1540,2.5,4,153000,0
9138586,2002,6573,2062,2.5,3,241950,0
9138821,2002,4950,1802,2.5,3,200337,0
9138850,2002,6878,1802,2.5,3,224950,0
9138886,2002,4962,2073,3,3,279950,0
9138898,2002,5585,1994,2.5,4,210517,0
9138903,2002,4861,1802,2.5,3,240950,0
9138966,2002,6789,1352,2,3,229950,0
9139025,2002,4950,1352,2,3,254950,0
9139119,2002,10304,2284,2.5,3,315750,0
9139206,2002,7261,2386,2.5,4,399500,0
9139356,2002,10197,2674,3.25,3,315000,0
9139381,2002,6678,1838,2.5,4,249000,0
9139417,2002,7146,2674,2.5,3,333000,0
9139472,2002,6720,1488,1.75,3,210000,0
9139532,2002,8143,2410,2.5,3,316750,0
9139973,2002,10486,2253,2.5,4,241987,0
9139987,2002,4912,1400,2.5,3,152340,0
9140032,2002,5210,1600,2.5,3,199950,0
9140035,2002,5337,1560,2.5,3,180269,0
9140048,2002,5074,1580,2.5,3,241500,0
9140064,2002,5694,1510,2.5,3,211000,0
9140072,2002,5932,1936,2.5,4,209388,0
9140113,2002,8082,1400,2.5,3,262000,0
9140115,2002,6337,1510,2.25,3,202000,0
9140282,2002,5806,1822,2.5,3,245000,0
9140582,2002,9658,1208,2,3,142500,0
9140676,2002,5898,1580,2.5,3,156000,0
9140830,2002,6582,1492,2,3,157950,0
9140873,2002,6582,1492,2,3,166399,0
9140939,2002,7601,1164,2,3,142950,0
9141070,2002,6195,1164,2,3,193950,0
9141089,2002,7169,1994,2.5,4,164950,0
9141120,2002,6406,1908,2.5,3,173000,0
9141156,2002,6092,1164,2,3,142950,0
9143393,2002,4500,1746,1.75,3,245000,0
9143412,2002,9380,1934,2.5,3,245000,0
9143656,2002,5500,1819,2.5,3,259950,0
9143684,2002,4096,1756,2.25,4,253500,0
9143872,2002,7479,2082,2.5,4,274000,0
9143876,2002,18469,1812,2.5,4,197950,0
9143904,2002,13017,2105,2.5,4,224950,0
9143941,2002,6868,1926,2.5,3,225000,0
9144004,2002,8095,1812,2.5,4,180950,0
9144351,2002,11912,1994,2.5,3,191950,0
9144486,2002,5701,1925,2.5,4,249000,0
9144519,2002,6058,1994,2.5,3,225000,0
9144810,2002,7397,1994,2.5,3,166950,0
9144979,2002,6495,2020,2.75,6,286224,0
9145348,2002,14235,2439,2.5,3,349020,0
9145914,2002,6435,1782,2.5,3,245000,0
9147287,2002,6640,1702,2.5,4,185000,0
9147342,2002,6640,1702,2.5,3,178000,0
9147840,2002,5993,1804,2.5,4,170212,0
9148059,2002,12744,1891,2.5,3,178950,0
9149260,2002,7692,1948,2,3,280000,0
9149309,2002,5000,1689,2.5,4,175000,0
9149356,2002,7691,2525,3,4,279158,0
9149434,2002,5188,1740,2.5,3,199950,0
9152499,2002,6480,1593,3,3,164500,0
9152811,2002,9886,2862,2.5,4,395000,0
9152890,2002,9886,2862,2.5,4,348000,0
9153934,2002,10552,1942,2.5,3,248000,0
9089600,2003,8554,2906,2.5,4,354000,1
9089792,2003,6414,2381,2.5,4,369000,1
9089840,2003,18698,2590,2.5,4,320000,1
9091094,2003,7524,2526,2.5,3,308550,0
9091154,2003,7524,2206,2.5,4,264000,1
9093493,2003,4383,2367,2,3,535000,0
9094871,2003,2500,2060,2.5,3,250000,1
9100680,2003,3000,1560,2.5,3,201000,0
9101317,2003,3250,1053,2,2,225000,0
9101552,2003,1755,1530,2.5,3,140000,0
9101587,2003,1755,1530,2.5,3,132000,1
9101737,2003,3250,1890,3,3,177165,0
9104553,2003,6000,1512,2.5,3,141000,1
9107178,2003,5500,1577,2.5,3,200000,0
9107284,2003,12015,1860,2.5,3,195700,0
9109070,2003,9077,2160,2.5,4,242990,0
9110038,2003,4087,1557,2.5,3,162500,1
9111132,2003,6000,1322,2,4,230000,0
9111165,2003,5000,1258,2,3,206000,0
9111313,2003,4000,1374,2,3,154950,0
9111890,2003,6000,1280,2,3,145500,0
9112030,2003,6000,1260,2,3,143950,0
9113800,2003,4942,2180,3,5,178000,1
9113891,2003,7266,1649,3,4,169950,0
9114576,2003,6000,1723,2.5,3,201210,0
9114645,2003,6553,2528,2.5,4,239950,0
9114654,2003,6000,1723,2.5,3,255000,0
9114939,2003,15000,2878,2.5,4,273950,0
9114946,2003,15000,2611,2.5,3,398450,1
9114969,2003,25917,2984,2.5,3,340000,0
9114989,2003,15000,3180,2.5,4,316631,0
9114992,2003,14999,2384,2.5,3,384000,0
9115013,2003,15000,3458,2.5,4,403000,0
9115014,2003,15000,3050,3,4,439950,0
9115053,2003,15000,2378,2.5,3,371900,0
9115131,2003,15000,2340,2.5,4,237450,0
9115176,2003,17999,2898,2.5,4,430000,0
9115185,2003,14999,2384,2.75,3,375000,0
9115221,2003,15472,2878,2.5,3,281502,0
9115895,2003,8470,1355,2,3,235500,0
9117168,2003,57063,3506,2.5,4,454950,0
9118017,2003,16493,3802,2.5,3,459000,0
9118122,2003,63598,1719,2.5,4,400000,0
9118190,2003,10414,3040,2.5,3,394950,0
9118277,2003,5934,3080,2.5,4,494000,0
9118343,2003,9100,2191,2.5,4,236450,0
9118417,2003,12523,2934,2.5,4,510000,0
9118433,2003,7000,3230,2.5,3,459950,0
9118547,2003,4837,1670,2.5,3,182950,0
9118700,2003,9186,2379,2.5,3,260000,0
9118827,2003,12055,2712,2.5,3,359950,0
9118928,2003,12088,1618,2,3,310950,0
9118975,2003,4482,1704,2.5,3,256125,0
9119009,2003,10360,2242,2.5,3,357116,0
9119044,2003,12735,3072,2.5,4,559950,0
9119055,2003,7000,2805,2.5,4,639950,0
9119097,2003,6263,2297,2.5,3,322000,0
9119124,2003,5868,2492,2.5,3,289950,0
9119196,2003,7450,1800,2.5,4,300000,0
9119247,2003,4500,1800,2.5,4,238990,0
9119349,2003,5449,1692,2.5,3,243000,0
9119450,2003,7443,2295,2.75,4,354950,0
9119518,2003,5726,1812,2.5,3,251000,0
9119945,2003,17980,3415,2.5,5,448743,0
9120131,2003,5726,1812,2.5,3,267500,0
9120145,2003,8734,3008,3,6,307990,0
9120159,2003,4949,2302,2.5,4,393000,0
9120522,2003,34071,3906,4,4,618788,0
9120686,2003,29040,3648,2.5,4,495000,0
9120792,2003,53525,2485,3.5,4,399900,0
9121003,2003,55086,3282,2.5,4,430000,0
9121524,2003,10033,1754,2,3,240500,0
9122008,2003,6240,2682,2.5,3,228000,0
9122018,2003,8150,2162,2.5,4,233950,0
9122100,2003,5750,2114,2.5,3,245000,0
9122113,2003,6135,1771,2,3,278288,0
9122143,2003,11932,1762,2.5,3,206230,0
9122224,2003,8710,2284,2.5,4,310000,0
